Index,Mapped Sections,Confidence Factor,Mapped Port Name,Annotation,Module Type,Module Name,Port I/O,Port Width,Parent Module,Level,Alias Entity Location,Line
2754,1.4,"('1.4', '0.92'), ('5.5.3.1', '0.92'), ('5.5.3', '0.91')",clk,,port,clk,out,1,wb_to_axi4s_bridge_08_1000000,5,-,54669
2755,1.4,"('1.4', '0.62'), ('4.5.5', '0.62')",,,port,RTY_O,out,1,wb_to_axi4s_bridge_08_1000000,5,-,54672
2756,1.8,"('1.8', '0.92')",axi4s_rx_tkeep,,port,axi4s_rx_tkeep,in,4,wb_to_axi4s_bridge_08_1000000,5,-,54680
2757,1.8,"('1.8', '0.92')",axi4s_tx_tdest,,port,axi4s_tx_tdest,out,5,wb_to_axi4s_bridge_08_1000000,5,-,54677
2758,1.8,"('1.8', '0.92')",axi4s_tx_tid,,port,axi4s_tx_tid,out,3,wb_to_axi4s_bridge_08_1000000,5,-,54676
2759,1.8,"('1.8', '0.92')",axi4s_rx_tdata,,port,axi4s_rx_tdata,in,32,wb_to_axi4s_bridge_08_1000000,5,-,54679
2760,1.8,"('1.8', '0.92')",axi4s_rx_tready,,port,axi4s_rx_tready,out,1,wb_to_axi4s_bridge_08_1000000,5,-,54684
2761,1.8,"('1.8', '0.92')",axi4s_tx_tkeep,,port,axi4s_tx_tkeep,out,4,wb_to_axi4s_bridge_08_1000000,5,-,54674
2762,1.8,"('1.8', '0.92')",axi4s_rx_tlast,,port,axi4s_rx_tlast,in,1,wb_to_axi4s_bridge_08_1000000,5,-,54681
2763,4.5,"('4.5', '0.71'), ('4.4', '0.71'), ('4.3', '0.71')",,,port,SEL_I,in,4,wb_to_axi4s_bridge_08_1000000,5,-,54671
2764,1.8,"('1.8', '0.92')",axi4s_rx_tid,,port,axi4s_rx_tid,in,3,wb_to_axi4s_bridge_08_1000000,5,-,54681
2765,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('1.4', '0.88'), ('1.5', '0.88'), ('1.6', '0.88'), ('1.7', '0.88'), ('1.1', '0.88'), ('1.2', '0.88'), ('1.3', '0.88'), ('1.8', '0.88'), ('1.9', '0.88'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88'), ('2.4', '0.88'), ('4.4', '0.88'), ('5.3', '0.88'), ('5.4', '0.88'), ('5.5', '0.88'), ('1.10', '0.88'), ('2.3', '0.87'), ('2.5', '0.87')",reset_b,,port,reset_b,in,1,wb_to_axi4s_bridge_08_1000000,5,-,54669
2766,1.8,"('1.8', '0.92')",axi4s_rx_tdest,,port,axi4s_rx_tdest,in,5,wb_to_axi4s_bridge_08_1000000,5,-,54682
2767,1.8,"('1.8', '0.92')",axi4s_tx_tuser,,port,axi4s_tx_tuser,out,4,wb_to_axi4s_bridge_08_1000000,5,-,54678
2768,1.8,"('1.8', '0.92')",axi4s_tx_tready,,port,axi4s_tx_tready,in,1,wb_to_axi4s_bridge_08_1000000,5,-,54678
2770,,,-,,component,GTECH_NOR2,-,-,wb_to_axi4s_bridge_08_1000000,5,-,52758
2771,,,,,port,A,out,1,GTECH_NOR2,6,-,52759
2772,,,,,port,Z,out,1,GTECH_NOR2,6,-,52759
2773,,,,,port,B,in,1,GTECH_NOR2,6,-,52759
2775,,,-,,component,GTECH_NAND2,-,-,wb_to_axi4s_bridge_08_1000000,5,-,52762
2776,,,,,port,A,out,1,GTECH_NAND2,6,-,52763
2777,,,,,port,Z,out,1,GTECH_NAND2,6,-,52763
2778,,,,,port,B,in,1,GTECH_NAND2,6,-,52763
2780,,,-,,component,GTECH_NOT,-,-,wb_to_axi4s_bridge_08_1000000,5,-,52754
2781,,,,,port,A,in,1,GTECH_NOT,6,-,52755
2782,,,,,port,Z,out,1,GTECH_NOT,6,-,52755
2784,,,-,,component,GTECH_FD1,-,-,wb_to_axi4s_bridge_08_1000000,5,-,52766
2785,1.4,"('1.4', '0.67')",,,port,CP,in,1,GTECH_FD1,6,-,52767
2786,,,,,port,D,out,1,GTECH_FD1,6,-,52767
2787,,,,,port,QN,out,1,GTECH_FD1,6,-,52767
2789,5.5.3.1,"('5.5.3.1', '0.67'), ('4.5.2', '0.62')",-,,component,a23_core,-,-,arm_lite,4,1423,54687
2790,5.5.2.2,"('5.5.2.2', '0.74')",,,port,o_wb_adr,out,32,a23_core,5,-,54693
2791,1.4,"('1.4', '0.67')",,,port,i_system_rdy,in,1,a23_core,5,-,54688
2792,,,,,port,o_cpuwait,out,1,a23_core,5,-,54694
2793,,,,,port,o_wb_we,out,1,a23_core,5,-,54692
2794,,,,,port,i_wb_ack,in,1,a23_core,5,-,54692
2795,5.5.2.2,"('5.5.2.2', '0.74')",,,port,o_wb_dat,out,32,a23_core,5,-,54690
2796,,,,,port,o_jtag_pc,out,32,a23_core,5,-,54689
2797,,,,,port,o_wb_sel,out,4,a23_core,5,-,54691
2798,5.5.2.2,"('5.5.2.2', '0.63')",,,port,i_wb_dat,in,32,a23_core,5,-,54689
2799,,,,,port,i_wb_err,in,1,a23_core,5,-,54694
2800,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('1.4', '0.88'), ('1.5', '0.88'), ('1.6', '0.88'), ('1.7', '0.88'), ('1.1', '0.88'), ('1.2', '0.88'), ('1.3', '0.88'), ('1.8', '0.88'), ('1.9', '0.88'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88'), ('2.4', '0.88'), ('4.4', '0.88'), ('5.3', '0.88'), ('5.4', '0.88'), ('5.5', '0.88'), ('1.10', '0.88'), ('2.3', '0.87'), ('2.5', '0.87')",reset_b,,port,reset_b,out,1,a23_core,5,-,54688
2802,,,-,,component,a23_decode,-,-,a23_core,5,2694,1548
2803,4.5,"('4.5', '0.8'), ('4.3', '0.8'), ('4.4', '0.8'), ('4.5.4.1', '0.67'), ('4.5.4', '0.67')",,,port,i_irq,in,1,a23_decode,6,-,1560
2804,4.5.4.1,"('4.5.4.1', '0.63'), ('4.5.4', '0.63'), ('4.5.5', '0.63')",,,port,o_iabt_status,out,1,a23_decode,6,-,1608
2805,,,,,port,o_copro_crn,out,1,a23_decode,6,-,1601
2806,,,,,port,o_copro_crm,out,1,a23_decode,6,-,1602
2807,,,,,port,o_pc_wen,out,1,a23_decode,6,-,1593
2808,,,,,port,o_copro_write_data_wen,out,1,a23_decode,6,-,1605
2809,,,,,port,o_status_bits_sel,out,1,a23_decode,6,-,1586
2810,4.5,"('4.5', '0.63'), ('4.4', '0.63'), ('4.3', '0.63')",,,port,o_interrupt_vector_sel,out,1,a23_decode,6,-,1582
2811,5.5.2.2,"('5.5.2.2', '0.64')",,,port,o_read_data,out,8,a23_decode,6,-,1558
2812,,,,,port,o_user_mode_regs_load,out,1,a23_decode,6,-,1588
2813,,,,,port,o_reg_write_sel,out,1,a23_decode,6,-,1587
2814,,,,,port,o_user_mode_regs_store_nxt,out,1,a23_decode,6,-,1589
2815,,,,,port,o_status_bits_irq_mask_wen,out,1,a23_decode,6,-,1597
2816,,,,,port,o_barrel_shift_function,out,1,a23_decode,6,-,1579
2817,,,,,port,o_read_data_alignment,out,8,a23_decode,6,-,1559
2818,4.5.4.1,"('4.5.4.1', '0.67'), ('4.5.4', '0.67'), ('4.5.5', '0.67')",,,port,i_abt_status,in,8,a23_decode,6,-,1557
2819,,,,,port,o_firq_not_user_mode,out,1,a23_decode,6,-,1590
2820,1.4,"('1.4', '0.67'), ('4.5.3.2', '0.67'), ('4.5.3.3', '0.67'), ('4.5.5', '0.67'), ('5.5.2.2', '0.64')",,,port,o_dabt_address,out,1,a23_decode,6,-,1610
2821,,,,,port,i_read_data,in,1,a23_decode,6,-,1552
2822,4.5.3.2,"('4.5.3.2', '0.69'), ('4.5.5', '0.69')",,,port,o_copro_operation,out,1,a23_decode,6,-,1604
2823,,,,,port,o_status_bits_mode_wen,out,1,a23_decode,6,-,1596
2824,4.5.3.2,"('4.5.3.2', '0.61'), ('5.5.3.1', '0.61')",,,port,o_write_data_wen,out,1,a23_decode,6,-,1591
2825,,,,,port,o_status_bits_flags_wen,out,1,a23_decode,6,-,1595
2826,1.4,"('1.4', '0.75'), ('5.5.3.1', '0.75'), ('4.5', '0.62'), ('4.4', '0.62'), ('4.3', '0.62')",,,port,i_clk,in,1,a23_decode,6,-,1551
2827,,,,,port,i_execute_status_bits,in,1,a23_decode,6,-,1563
2828,4.5.4.1,"('4.5.4.1', '0.73'), ('4.5.4', '0.73')",,,port,i_firq,in,1,a23_decode,6,-,1561
2829,,,,,port,o_rm_sel,out,1,a23_decode,6,-,1574
2830,,,,,port,o_iabt_trigger,out,1,a23_decode,6,-,1606
2831,,,,,port,o_barrel_shift_amount_sel,out,1,a23_decode,6,-,1577
2832,,,,,port,o_pc_sel,out,1,a23_decode,6,-,1584
2833,,,,,port,o_byte_enable_sel,out,1,a23_decode,6,-,1585
2834,,,,,port,o_status_bits_firq_mask_wen,out,1,a23_decode,6,-,1598
2835,,,,,port,i_iabt,in,1,a23_decode,6,-,1555
2836,,,,,port,o_alu_function,out,1,a23_decode,6,-,1580
2837,,,,,port,o_data_access_exec,out,1,a23_decode,6,-,1573
2838,,,,,port,o_imm_shift_amount,out,1,a23_decode,6,-,1569
2839,1.4,"('1.4', '0.67'), ('4.5.3.2', '0.67'), ('4.5.3.3', '0.67'), ('4.5.5', '0.67'), ('5.5.2.2', '0.64')",,,port,o_iabt_address,out,1,a23_decode,6,-,1607
2840,,,,,port,o_barrel_shift_data_sel,out,1,a23_decode,6,-,1578
2841,,,,,port,o_copro_opcode1,out,1,a23_decode,6,-,1599
2842,,,,,port,i_fetch_stall,in,1,a23_decode,6,-,1562
2843,,,,,port,o_copro_num,out,1,a23_decode,6,-,1603
2844,,,,,port,o_rds_sel,out,1,a23_decode,6,-,1575
2845,,,,,port,o_status_bits_mode,out,1,a23_decode,6,-,1565
2846,,,,,port,o_rn_sel,out,1,a23_decode,6,-,1576
2847,,,,,port,o_shift_imm_zero,out,1,a23_decode,6,-,1570
2848,,,,,port,o_status_bits_firq_mask,out,1,a23_decode,6,-,1567
2849,,,,,port,o_base_address_wen,out,1,a23_decode,6,-,1592
2850,,,,,port,i_dabt,in,1,a23_decode,6,-,1556
2851,,,,,port,o_condition,out,1,a23_decode,6,-,1571
2852,,,,,port,o_multiply_function,out,1,a23_decode,6,-,1581
2853,1.4,"('1.4', '0.7'), ('4.5.3.2', '0.7'), ('4.5.3.3', '0.7'), ('4.5.5', '0.7'), ('5.5.2.2', '0.7')",,,port,o_address_sel,out,1,a23_decode,6,-,1583
2854,,,,,port,o_dabt_trigger,out,1,a23_decode,6,-,1609
2855,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('1.4', '0.88'), ('1.5', '0.88'), ('1.6', '0.88'), ('1.7', '0.88'), ('1.1', '0.88'), ('1.2', '0.88'), ('1.3', '0.88'), ('1.8', '0.88'), ('1.9', '0.88'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88'), ('2.4', '0.88'), ('4.4', '0.88'), ('5.3', '0.88'), ('5.4', '0.88'), ('5.5', '0.88'), ('1.10', '0.88'), ('2.3', '0.87'), ('2.5', '0.87')",reset_b,,port,reset_b,in,1,a23_decode,6,-,1550
2856,4.5.4.1,"('4.5.4.1', '0.63'), ('4.5.4', '0.63'), ('4.5.5', '0.63')",,,port,o_dabt_status,out,1,a23_decode,6,-,1611
2857,,,,,port,o_imm32,out,1,a23_decode,6,-,1568
2858,,,,,port,i_adex,in,1,a23_decode,6,-,1554
2859,,,,,port,o_copro_opcode2,out,1,a23_decode,6,-,1600
2860,,,,,port,o_reg_bank_wen,out,1,a23_decode,6,-,1594
2861,,,,,port,o_exclusive_exec,out,1,a23_decode,6,-,1572
2862,,,,,port,o_status_bits_irq_mask,out,1,a23_decode,6,-,1566
2863,,,-,-,process,opcode,-,-,a23_decode,3,-,3269
2864,1.4,"('1.4', '0.92'), ('5.5.3.1', '0.92'), ('1.8', '0.92'), ('6.3', '0.92'), ('5.5.3', '0.91'), ('6.4', '0.88')",-,-,function,signal,,,a23_decode,3,-,3038
2866,,,-,,component,a23_fetch,-,-,a23_core,5,6500,1518
2867,1.4,"('1.4', '0.75'), ('5.5.3.1', '0.75'), ('4.5', '0.62'), ('4.4', '0.62'), ('4.3', '0.62')",,,port,i_clk,in,1,a23_fetch,6,-,1521
2868,1.4,"('1.4', '0.64'), ('4.5.3.2', '0.64'), ('4.5.3.3', '0.64'), ('4.5.5', '0.64'), ('5.5.2.2', '0.64')",,,port,i_address_valid,in,1,a23_fetch,6,-,1523
2869,,,,,port,i_cache_enable,in,1,a23_fetch,6,-,1532
2870,5.5.2.2,"('5.5.2.2', '0.63')",,,port,i_data_access,in,1,a23_fetch,6,-,1530
2871,,,,,port,o_wb_cyc,out,1,a23_fetch,6,-,1542
2872,,,,,port,i_write_data,in,1,a23_fetch,6,-,1525
2873,,,,,port,i_priviledged,in,1,a23_fetch,6,-,1528
2874,,,,,port,o_wb_we,out,1,a23_fetch,6,-,1539
2875,1.4,"('1.4', '0.88'), ('4.5.3.2', '0.88'), ('4.5.3.3', '0.88'), ('4.5.5', '0.88'), ('5.5.2.2', '0.88')",,,port,i_address,in,32,a23_fetch,6,-,1522
2876,,,,,port,o_fetch_stall,out,1,a23_fetch,6,-,1536
2877,5.5.2.2,"('5.5.2.2', '0.63')",,,port,i_wb_dat,in,1,a23_fetch,6,-,1540
2878,1.4,"('1.4', '0.63'), ('4.5.3.2', '0.63'), ('4.5.4', '0.63'), ('4.5.3.3', '0.63'), ('4.5.4.1', '0.63')",,,port,i_byte_enable,in,1,a23_fetch,6,-,1529
2879,,,,,port,o_wb_stb,out,1,a23_fetch,6,-,1543
2880,,,,,port,i_wb_ack,in,1,a23_fetch,6,-,1544
2881,5.5.2.2,"('5.5.2.2', '0.74')",,,port,o_wb_dat,out,1,a23_fetch,6,-,1541
2882,,,,,port,i_write_enable,in,1,a23_fetch,6,-,1526
2883,,,,,port,i_cache_flush,in,1,a23_fetch,6,-,1533
2884,1.4,"('1.4', '0.67')",,,port,i_system_rdy,in,1,a23_fetch,6,-,1535
2885,,,,,port,i_cacheable_area,in,1,a23_fetch,6,-,1534
2886,,,,,port,i_exclusive,in,1,a23_fetch,6,-,1531
2887,5.5.2.2,"('5.5.2.2', '0.74')",,,port,o_wb_adr,out,1,a23_fetch,6,-,1537
2888,5.5.2.2,"('5.5.2.2', '0.64')",,,port,o_read_data,out,1,a23_fetch,6,-,1527
2889,1.4,"('1.4', '0.7'), ('4.5.3.2', '0.7'), ('4.5.3.3', '0.7'), ('4.5.5', '0.7'), ('5.5.2.2', '0.7')",,,port,i_address_nxt,in,1,a23_fetch,6,-,1524
2890,,,,,port,o_wb_sel,out,1,a23_fetch,6,-,1538
2891,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('1.4', '0.88'), ('1.5', '0.88'), ('1.6', '0.88'), ('1.7', '0.88'), ('1.1', '0.88'), ('1.2', '0.88'), ('1.3', '0.88'), ('1.8', '0.88'), ('1.9', '0.88'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88'), ('2.4', '0.88'), ('4.4', '0.88'), ('5.3', '0.88'), ('5.4', '0.88'), ('5.5', '0.88'), ('1.10', '0.88'), ('2.3', '0.87'), ('2.5', '0.87')",reset_b,,port,reset_b,in,1,a23_fetch,6,-,1520
2892,,,,,port,i_wb_err,in,1,a23_fetch,6,-,1545
2893,4.5.4,"('4.5.4', '0.71'), ('4.5.4.1', '0.71'), ('4.5.3.3', '0.67'), ('4.5.3.2', '0.67'), ('5.5.2.2', '0.63'), ('6.4', '0.63'), ('6.3', '0.63')",-,-,function,function,,,a23_fetch,3,-,6554
2895,4.5.2,"('4.5.2', '0.8')",-,,component,a23_wishbone,-,-,a23_fetch,6,1899,6642
2896,,,,,port,i_write_data,in,1,a23_wishbone,7,-,6647
2897,1.4,"('1.4', '0.63'), ('4.5.3.2', '0.63'), ('4.5.4', '0.63'), ('4.5.3.3', '0.63'), ('4.5.4.1', '0.63')",,,port,i_byte_enable,in,1,a23_wishbone,7,-,6649
2898,,,,,port,o_wb_we,out,1,a23_wishbone,7,-,6657
2899,,,,,port,i_cache_req,in,1,a23_wishbone,7,-,6654
2900,,,,,port,i_exclusive,in,1,a23_wishbone,7,-,6651
2901,,,,,port,o_wb_stb,out,1,a23_wishbone,7,-,6661
2902,,,,,port,i_wb_ack,in,1,a23_wishbone,7,-,6662
2903,5.5.2.2,"('5.5.2.2', '0.74')",,,port,o_wb_adr,out,1,a23_wishbone,7,-,6655
2904,1.4,"('1.4', '0.75'), ('5.5.3.1', '0.75'), ('4.5', '0.62'), ('4.4', '0.62'), ('4.3', '0.62')",,,port,i_clk,in,1,a23_wishbone,7,-,6645
2905,1.4,"('1.4', '0.88'), ('4.5.3.2', '0.88'), ('4.5.3.3', '0.88'), ('4.5.5', '0.88'), ('5.5.2.2', '0.88')",,,port,i_address,in,1,a23_wishbone,7,-,6652
2906,,,,,port,i_wb_err,in,1,a23_wishbone,7,-,6663
2907,1.4,"('1.4', '0.86'), ('4.5.3.2', '0.86'), ('4.5.3.3', '0.86')",,,port,i_select,in,1,a23_wishbone,7,-,6646
2908,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('1.4', '0.88'), ('1.5', '0.88'), ('1.6', '0.88'), ('1.7', '0.88'), ('1.1', '0.88'), ('1.2', '0.88'), ('1.3', '0.88'), ('1.8', '0.88'), ('1.9', '0.88'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88'), ('2.4', '0.88'), ('4.4', '0.88'), ('5.3', '0.88'), ('5.4', '0.88'), ('5.5', '0.88'), ('1.10', '0.88'), ('2.3', '0.87'), ('2.5', '0.87')",reset_b,,port,reset_b,in,1,a23_wishbone,7,-,6644
2909,,,,,port,i_write_enable,in,1,a23_wishbone,7,-,6648
2910,5.5.2.2,"('5.5.2.2', '0.63')",,,port,i_data_access,in,1,a23_wishbone,7,-,6650
2911,,,,,port,o_wb_sel,out,1,a23_wishbone,7,-,6656
2912,5.5.2.2,"('5.5.2.2', '0.63')",,,port,i_wb_dat,in,1,a23_wishbone,7,-,6658
2913,5.5.2.2,"('5.5.2.2', '0.74')",,,port,o_wb_dat,out,1,a23_wishbone,7,-,6659
2914,,,,,port,o_wb_cyc,out,1,a23_wishbone,7,-,6660
2915,,,,,port,o_stall,out,1,a23_wishbone,7,-,6653
2917,,,-,,component,MUX21X1,-,-,a23_wishbone,7,-,1938
2918,,,,,port,Q,out,1,MUX21X1,8,-,1939
2919,,,,,port,S,in,1,MUX21X1,8,-,1939
2920,4.5,"('4.5', '0.8'), ('4.4', '0.8'), ('1.4', '0.8'), ('4.5.5', '0.8'), ('4.3', '0.8'), ('5.5.3.1', '0.8'), ('1.8', '0.8'), ('6.4', '0.8'), ('6.3', '0.8'), ('2.3', '0.8'), ('5.5.2.2', '0.8'), ('4.5.3.2', '0.8'), ('4.5.3.3', '0.8'), ('2.5', '0.8'), ('2.4', '0.8')",,,port,IN1,out,1,MUX21X1,8,-,1939
2922,,,-,,component,NOR2X0,-,-,a23_wishbone,7,-,1922
2923,4.5,"('4.5', '0.8'), ('4.4', '0.8'), ('1.4', '0.8'), ('4.5.5', '0.8'), ('4.3', '0.8'), ('5.5.3.1', '0.8'), ('1.8', '0.8'), ('6.4', '0.8'), ('6.3', '0.8'), ('2.3', '0.8'), ('5.5.2.2', '0.8'), ('4.5.3.2', '0.8'), ('4.5.3.3', '0.8'), ('2.5', '0.8'), ('2.4', '0.8')",,,port,IN1,out,1,NOR2X0,8,-,1923
2924,4.5,"('4.5', '0.8'), ('4.4', '0.8'), ('1.4', '0.8'), ('4.5.5', '0.8'), ('4.3', '0.8'), ('5.5.3.1', '0.8'), ('1.8', '0.8'), ('6.4', '0.8'), ('6.3', '0.8'), ('2.3', '0.8'), ('5.5.2.2', '0.8'), ('4.5.3.2', '0.8'), ('4.5.3.3', '0.8'), ('2.5', '0.8'), ('2.4', '0.8')",,,port,IN2,in,1,NOR2X0,8,-,1923
2925,,,,,port,QN,out,1,NOR2X0,8,-,1923
2927,,,-,,component,OA21X1,-,-,a23_wishbone,7,-,1926
2928,,,,,port,Q,out,1,OA21X1,8,-,1927
2929,4.5,"('4.5', '0.8'), ('4.4', '0.8'), ('1.4', '0.8'), ('4.5.5', '0.8'), ('4.3', '0.8'), ('5.5.3.1', '0.8'), ('1.8', '0.8'), ('6.4', '0.8'), ('6.3', '0.8'), ('2.3', '0.8'), ('5.5.2.2', '0.8'), ('4.5.3.2', '0.8'), ('4.5.3.3', '0.8'), ('2.5', '0.8'), ('2.4', '0.8')",,,port,IN1,out,1,OA21X1,8,-,1927
2930,4.5,"('4.5', '0.8'), ('4.4', '0.8'), ('1.4', '0.8'), ('4.5.5', '0.8'), ('4.3', '0.8'), ('5.5.3.1', '0.8'), ('1.8', '0.8'), ('6.4', '0.8'), ('6.3', '0.8'), ('2.3', '0.8'), ('5.5.2.2', '0.8'), ('4.5.3.2', '0.8'), ('4.5.3.3', '0.8'), ('2.5', '0.8'), ('2.4', '0.8')",,,port,IN3,in,1,OA21X1,8,-,1927
2932,,,-,,component,OAI22X1,-,-,a23_wishbone,7,-,1978
2933,4.5,"('4.5', '0.8'), ('4.4', '0.8'), ('1.4', '0.8'), ('4.5.5', '0.8'), ('4.3', '0.8'), ('5.5.3.1', '0.8'), ('1.8', '0.8'), ('6.4', '0.8'), ('6.3', '0.8'), ('2.3', '0.8'), ('5.5.2.2', '0.8'), ('4.5.3.2', '0.8'), ('4.5.3.3', '0.8'), ('2.5', '0.8'), ('2.4', '0.8')",,,port,IN4,in,1,OAI22X1,8,-,1979
2934,4.5,"('4.5', '0.8'), ('4.4', '0.8'), ('1.4', '0.8'), ('4.5.5', '0.8'), ('4.3', '0.8'), ('5.5.3.1', '0.8'), ('1.8', '0.8'), ('6.4', '0.8'), ('6.3', '0.8'), ('2.3', '0.8'), ('5.5.2.2', '0.8'), ('4.5.3.2', '0.8'), ('4.5.3.3', '0.8'), ('2.5', '0.8'), ('2.4', '0.8')",,,port,IN1,out,1,OAI22X1,8,-,1979
2935,,,,,port,QN,out,1,OAI22X1,8,-,1979
2937,,,-,,component,INVX0,-,-,a23_wishbone,7,-,1914
2938,,,,,port,ZN,out,1,INVX0,8,-,1915
2939,1.8,"('1.8', '0.8'), ('6.4', '0.8'), ('6.3', '0.8'), ('5.5.2.2', '0.8'), ('4.5.3.2', '0.8'), ('4.5.3.3', '0.8'), ('4.5', '0.75'), ('4.4', '0.75'), ('1.4', '0.75'), ('4.5.5', '0.75'), ('4.3', '0.75'), ('5.5.3.1', '0.75'), ('2.3', '0.75'), ('2.5', '0.75'), ('2.4', '0.75')",,,port,INP,in,1,INVX0,8,-,1915
2941,,,-,,component,AOI21X1,-,-,a23_wishbone,7,-,1962
2942,,,,,port,QN,out,1,AOI21X1,8,-,1963
2943,4.5,"('4.5', '0.8'), ('4.4', '0.8'), ('1.4', '0.8'), ('4.5.5', '0.8'), ('4.3', '0.8'), ('5.5.3.1', '0.8'), ('1.8', '0.8'), ('6.4', '0.8'), ('6.3', '0.8'), ('2.3', '0.8'), ('5.5.2.2', '0.8'), ('4.5.3.2', '0.8'), ('4.5.3.3', '0.8'), ('2.5', '0.8'), ('2.4', '0.8')",,,port,IN1,out,1,AOI21X1,8,-,1963
2944,4.5,"('4.5', '0.8'), ('4.4', '0.8'), ('1.4', '0.8'), ('4.5.5', '0.8'), ('4.3', '0.8'), ('5.5.3.1', '0.8'), ('1.8', '0.8'), ('6.4', '0.8'), ('6.3', '0.8'), ('2.3', '0.8'), ('5.5.2.2', '0.8'), ('4.5.3.2', '0.8'), ('4.5.3.3', '0.8'), ('2.5', '0.8'), ('2.4', '0.8')",,,port,IN3,in,1,AOI21X1,8,-,1963
2946,,,-,,component,OAI21X1,-,-,a23_wishbone,7,-,1930
2947,,,,,port,QN,out,1,OAI21X1,8,-,1931
2948,4.5,"('4.5', '0.8'), ('4.4', '0.8'), ('1.4', '0.8'), ('4.5.5', '0.8'), ('4.3', '0.8'), ('5.5.3.1', '0.8'), ('1.8', '0.8'), ('6.4', '0.8'), ('6.3', '0.8'), ('2.3', '0.8'), ('5.5.2.2', '0.8'), ('4.5.3.2', '0.8'), ('4.5.3.3', '0.8'), ('2.5', '0.8'), ('2.4', '0.8')",,,port,IN1,out,1,OAI21X1,8,-,1931
2949,4.5,"('4.5', '0.8'), ('4.4', '0.8'), ('1.4', '0.8'), ('4.5.5', '0.8'), ('4.3', '0.8'), ('5.5.3.1', '0.8'), ('1.8', '0.8'), ('6.4', '0.8'), ('6.3', '0.8'), ('2.3', '0.8'), ('5.5.2.2', '0.8'), ('4.5.3.2', '0.8'), ('4.5.3.3', '0.8'), ('2.5', '0.8'), ('2.4', '0.8')",,,port,IN3,in,1,OAI21X1,8,-,1931
2951,,,-,,component,AO222X1,-,-,a23_wishbone,7,-,1986
2952,,,,,port,Q,out,1,AO222X1,8,-,1987
2953,4.5,"('4.5', '0.8'), ('4.4', '0.8'), ('1.4', '0.8'), ('4.5.5', '0.8'), ('4.3', '0.8'), ('5.5.3.1', '0.8'), ('1.8', '0.8'), ('6.4', '0.8'), ('6.3', '0.8'), ('2.3', '0.8'), ('5.5.2.2', '0.8'), ('4.5.3.2', '0.8'), ('4.5.3.3', '0.8'), ('2.5', '0.8'), ('2.4', '0.8')",,,port,IN6,in,1,AO222X1,8,-,1987
2954,4.5,"('4.5', '0.8'), ('4.4', '0.8'), ('1.4', '0.8'), ('4.5.5', '0.8'), ('4.3', '0.8'), ('5.5.3.1', '0.8'), ('1.8', '0.8'), ('6.4', '0.8'), ('6.3', '0.8'), ('2.3', '0.8'), ('5.5.2.2', '0.8'), ('4.5.3.2', '0.8'), ('4.5.3.3', '0.8'), ('2.5', '0.8'), ('2.4', '0.8')",,,port,IN1,out,1,AO222X1,8,-,1987
2956,,,-,,component,NAND3X0,-,-,a23_wishbone,7,-,1942
2957,,,,,port,QN,out,1,NAND3X0,8,-,1943
2958,4.5,"('4.5', '0.8'), ('4.4', '0.8'), ('1.4', '0.8'), ('4.5.5', '0.8'), ('4.3', '0.8'), ('5.5.3.1', '0.8'), ('1.8', '0.8'), ('6.4', '0.8'), ('6.3', '0.8'), ('2.3', '0.8'), ('5.5.2.2', '0.8'), ('4.5.3.2', '0.8'), ('4.5.3.3', '0.8'), ('2.5', '0.8'), ('2.4', '0.8')",,,port,IN1,out,1,NAND3X0,8,-,1943
2959,4.5,"('4.5', '0.8'), ('4.4', '0.8'), ('1.4', '0.8'), ('4.5.5', '0.8'), ('4.3', '0.8'), ('5.5.3.1', '0.8'), ('1.8', '0.8'), ('6.4', '0.8'), ('6.3', '0.8'), ('2.3', '0.8'), ('5.5.2.2', '0.8'), ('4.5.3.2', '0.8'), ('4.5.3.3', '0.8'), ('2.5', '0.8'), ('2.4', '0.8')",,,port,IN3,in,1,NAND3X0,8,-,1943
2961,,,-,,component,NAND4X0,-,-,a23_wishbone,7,-,1966
2962,4.5,"('4.5', '0.8'), ('4.4', '0.8'), ('1.4', '0.8'), ('4.5.5', '0.8'), ('4.3', '0.8'), ('5.5.3.1', '0.8'), ('1.8', '0.8'), ('6.4', '0.8'), ('6.3', '0.8'), ('2.3', '0.8'), ('5.5.2.2', '0.8'), ('4.5.3.2', '0.8'), ('4.5.3.3', '0.8'), ('2.5', '0.8'), ('2.4', '0.8')",,,port,IN4,in,1,NAND4X0,8,-,1967
